1425226995	1271	1430
1425227599	1952	1952
1425227826	1222	1594
1425228059	1999	1999
1425228321	1437	1437
1425228440	1616	47189
1425228829	1938	2387
1425228993	1574	1574
1425229076	1910	1910
1425229208	1807	5723
1425229605	6445	2168
1425229808	1844	1844
1425229975	1654	17494
1425230153	1458	1861
1425230298	1818	20524
1425231428	1705	1705
1425231514	1609	1717
1425231775	2362	6980
1425231902	1549	9745
1425232029	1263	3695
1425232107	1754	12129
1425232271	1269	1269
1425232561	2071	19875
1425232789	2609	2609
1425233032	2083	2940
1425233043	1158	7109
1425233447	1878	1878
1425233720	1581	1581
1425233812	1614	30727
1425234713	952	1896
1425235226	1378	3553
1425235348	1824	9192
1425235478	2151	2151
1425235683	1121	1633
1425235856	2220	9971
1425235939	1698	1698
1425236005	1315	6242
1425236369	1339	8947
1425236508	2304	4209
1425237385	1637	25160
1425237538	1475	9321
1425237662	1168	1983
1425237886	1037	1723
1425238143	2146	2146
1425238185	1677	24249
1425238415	8703	3933
1425238471	1592	1592
1425238665	1589	21182
1425238788	2568	2568
1425238922	1611	8031
1425239081	1337	1337
1425239189	1543	1543
1425239327	1409	11003
1425239443	1561	11670
1425239711	1630	1630
1425239841	1304	10018
1425239979	1750	2724
1425240545	2212	2212
1425240586	2095	2095
1425240908	1892	6904
1425241163	5447	2766
1425241210	6011	6011
1425241288	1359	1359
1425241341	2055	2952
1425241378	1768	1768
1425241679	2152	6880
1425241914	2625	15189
1425241943	1993	28050
1425242237	1768	1768
1425242498	1726	1726
1425242861	1964	1964
1425243363	2005	7357
1425243674	2959	10351
1425243818	2418	6073
1425243922	1591	2429
1425244233	1459	1459
1425244345	1213	6562
1425244761	1617	24895
1425245136	1631	1631
1425245228	1982	6404
1425245273	2337	32440
1425245505	1744	7439
1425245799	1761	10066
1425245922	6972	8050
1425246020	2323	18105
1425246056	2891	2891
1425246587	2274	6185
1425246614	2326	14835
1425246791	1870	12272
1425247109	4653	4653
1425247216	1463	3129
1425247253	1710	1710
1425247372	1675	1675
1425247411	3076	19787
1425247448	1762	15518
1425247484	1792	8316
1425247901	8801	3757
1425248012	5445	6725
1425248166	1738	3614
