1425229268	574	6999
1425229391	614	15758
1425229752	767	7977
1425229778	698	698
1425230146	955	955
1425231454	1243	1749
1425231477	668	20592
1425231548	1166	6676
1425232452	694	694
1425233696	642	642
1425234265	640	41467
1425234464	875	875
1425235006	510	510
1425235034	1183	2033
1425235056	1234	21014
1425236105	940	3962
1425236151	720	2741
1425236294	629	629
1425236419	743	743
1425236485	643	643
1425236893	650	5717
1425236945	1385	9217
1425237428	600	12378
1425237578	802	802
1425237826	680	21136
1425237970	613	3722
1425239469	951	17406
1425239775	549	549
1425240042	700	700
