1425227527	411	411
1425227751	747	16765
1425228052	393	393
1425228098	1344	24294
1425229481	671	671
1425229625	1158	14014
1425230779	540	540
1425232513	519	519
1425232765	1330	1330
1425232853	539	5250
1425233218	519	8247
1425234560	361	361
1425235996	480	6980
1425236089	1658	2542
1425236971	1625	1625
1425237830	766	766
1425238136	1647	44796
1425238377	504	504
1425238914	966	12495
1425239962	418	2706
1425240118	534	5956
1425240353	441	441
1425240425	724	32493
1425241411	585	14830
1425241614	1023	3374
1425241719	1739	7129
1425241963	434	10899
1425242282	486	486
1425242535	740	4926
1425243762	1615	1615
1425244029	1806	1806
1425244725	472	5649
1425245610	777	6919
1425246593	532	532
1425248251	2563	2563
