1425226990	921	1021
1425227022	914	7991
1425227056	1223	11034
1425227517	43176	1031
1425227606	1298	1298
1425227730	874	3550
1425227864	1433	1433
1425227928	1434	1434
1425228126	1387	13168
1425228225	996	37113
1425228313	1565	1565
1425228490	717	1895
1425228584	1841	4382
1425228688	2228	8183
1425228981	2281	10928
1425229159	674	674
1425229219	1525	1525
1425229596	1557	2516
1425229757	809	1033
1425229770	1302	1302
1425230016	1692	1692
1425230057	1294	6397
1425230238	12178	4864
1425230687	853	853
1425230935	1528	3161
1425231079	681	3529
1425231658	1466	1466
1425231845	830	37089
1425232048	1520	16729
1425232162	13675	4769
1425232329	1491	12528
1425232358	1421	1421
1425232804	1783	1783
1425233013	639	23766
1425233166	1153	1153
1425233358	1778	39419
1425233564	1792	1792
1425234146	974	15516
1425234205	1414	1414
1425234479	1622	1622
1425234525	860	3207
1425234662	1312	12893
1425234679	1198	3853
1425234860	1902	9568
1425234956	1637	1637
1425235005	917	1922
1425235138	1709	1709
1425235248	1884	1884
1425235375	1973	1973
1425235631	826	826
1425235728	1514	1514
1425235882	2349	2349
1425235974	1258	3407
1425236056	917	917
1425236372	3228	3228
1425236571	1017	38989
1425236699	910	910
1425236811	1316	1316
1425236865	1101	8684
1425236995	1461	20318
1425237210	1326	23048
1425237513	1499	1499
1425237593	883	14435
1425237918	1735	7485
1425238016	1190	43811
1425238080	1337	1337
1425238235	792	26617
1425238528	1498	27313
1425239061	1444	1444
1425239143	1351	9831
1425239202	1486	1486
1425239670	15682	11990
1425239709	1589	22746
1425239781	1012	3583
1425239891	2385	2385
1425239956	900	4359
1425239969	1938	5869
1425240040	1155	15406
1425240167	1946	4976
1425240236	1502	7248
1425240277	1495	8118
1425240525	2306	2306
1425240917	896	896
1425241099	740	13589
1425241420	1529	1529
1425241458	776	5637
1425241541	1516	18975
1425241587	1058	1058
1425241761	932	36492
1425242013	31833	5271
1425242252	2924	10068
1425242362	1324	4148
1425242466	715	2311
1425242569	1149	1653
1425242642	1768	1768
1425242696	1264	2003
1425242733	2456	12543
1425242794	781	1695
1425242866	2521	2521
1425243119	1425	7379
1425243173	1478	10068
1425243464	52867	14771
1425243680	1715	1715
1425243912	1213	8053
1425244148	2125	33740
1425244222	5843	5843
1425244389	2731	2731
1425244528	991	30379
1425244850	3763	3763
1425244937	942	942
1425244955	821	821
1425245081	1076	1076
1425245148	3377	11336
1425245420	810	4930
1425245858	1445	1445
1425245901	1394	11982
1425245972	1126	1126
1425246091	1601	8870
1425246154	1176	5379
1425246164	1489	2627
1425246391	756	24681
1425246442	745	745
1425246712	1286	3728
1425246830	1802	1908
1425247021	1334	1334
1425247048	944	21984
1425247188	888	888
1425247250	1243	2620
1425247465	1369	16259
1425247490	1577	2496
1425247536	1929	7704
1425247600	867	31138
1425247623	1809	1809
1425247653	1907	1907
1425248017	1905	1905
1425248152	2430	3391
1425248211	1130	17569
1425248269	2165	4218
1425248336	1973	5764
