1425225978	437	964
1425227037	386	5640
1425227227	464	5417
1425227364	491	3408
1425227477	368	28766
1425227587	373	954
1425227830	437	836
1425227906	410	902
1425228187	598	14994
1425228235	416	1143
1425228344	471	5807
1425228568	434	1042
1425228649	415	44644
1425228673	401	13806
1425228834	449	4727
1425228886	437	3005
1425228952	330	47080
1425229202	459	1454
1425229456	439	15605
1425229479	465	12317
1425229579	921	19988
1425229779	409	841
1425230110	443	872
1425230228	476	1673
1425230803	406	1623
1425230873	367	6478
1425230969	405	13170
1425231109	576	2348
1425231136	355	791
1425231195	374	7131
1425231254	412	7886
1425231361	423	905
1425231394	357	4050
1425231446	389	7143
1425231517	1353	2861
1425231555	602	1320
1425231619	508	62960
1425231645	390	800
1425231767	388	836
1425231868	520	1172
1425231935	499	12019
1425232065	657	1340
1425232126	447	2780
1425232156	606	1157
1425232278	409	5033
1425232427	559	8211
1425232677	607	1193
1425232713	480	34520
1425232783	472	15199
1425232913	512	1183
1425232923	560	1012
1425232989	408	955
1425233143	935	1712
1425233182	571	2706
1425233277	437	36051
1425233442	670	3595
1425233518	441	10357
1425233561	384	872
1425233692	625	16956
1425233862	494	9060
1425233971	946	1825
1425234196	562	8039
1425234454	309	2962
1425234589	546	4101
1425234668	535	1180
1425234741	550	1377
1425234961	711	1308
1425235142	587	1079
1425235230	722	1196
1425235292	542	1088
1425235390	420	947
1425235581	574	3149
1425235600	526	14173
1425235659	680	3396
1425235707	422	20536
1425235732	332	691
1425235829	483	32062
1425235950	490	9364
1425236079	340	10130
1425236106	396	821
1425236165	535	8878
1425236219	446	5451
1425236259	433	2486
1425236486	592	1163
1425236758	416	8457
1425236899	628	3944
1425237112	809	41377
1425237129	401	2370
1425237521	453	951
1425237622	500	10128
1425237644	438	16172
1425237778	487	21336
1425237896	360	870
1425238056	390	13606
1425238201	487	1352
1425238264	401	29098
1425238373	437	19824
1425238411	703	1239
1425238457	799	1393
1425238704	449	5057
1425238775	483	9731
1425238946	418	1227
1425239038	562	1212
1425239193	616	1220
1425239447	523	3396
1425239796	421	14116
1425239826	551	26319
1425240120	564	1266
1425240343	507	63151
1425240493	601	4934
1425240694	367	14716
1425240870	447	2544
1425241518	497	15240
1425241857	631	1148
1425242134	697	21978
1425242234	622	43224
1425242272	831	4613
1425242329	995	6650
1425242471	622	2588
1425242506	596	1015
1425242522	632	1226
1425242564	509	20646
1425242735	527	1097
1425242763	539	21895
1425242872	493	1000
1425242964	358	8303
1425242999	527	3882
1425243062	522	1113
1425243121	387	975
1425243198	396	15771
1425243514	647	31687
1425243706	490	14681
1425244161	644	1205
1425244239	397	810
1425244355	433	7133
1425244558	610	29983
1425244576	1243	8500
1425244731	549	2605
1425244770	494	8908
1425244914	618	1224
1425244961	801	3969
1425245002	439	907
1425245222	429	9429
1425245304	582	25478
1425245675	773	5422
1425246186	1028	1854
1425246346	558	13393
1425246539	1123	54315
1425246683	548	2856
1425246734	777	1577
1425246832	352	882
1425246968	582	4929
1425247112	1454	2581
1425247260	434	1102
1425247322	465	39100
1425247515	458	10526
1425247636	380	919
1425247730	531	2612
1425247750	456	4827
1425247800	499	13463
1425247908	435	6000
1425248119	630	45220
1425248239	361	17358
1425248322	3418	37027
1425248420	467	930
1425248552	554	1268
