1425251492	1223	20077
1425251692	1172	7973
1425252782	1886	3584
1425252890	1400	6129
1425252967	1443	42739
1425253692	1797	2671
1425253802	1271	3981
1425253925	1669	2027
1425253993	1255	7387
1425254766	1349	2313
1425254886	1200	3215
1425256224	1198	11662
1425256636	1361	1541
1425256665	1498	7350
1425256757	1249	2105
1425258690	1457	25159
1425259131	1179	3985
1425259243	1303	12537
1425259353	1114	74312
1425259493	1127	1926
1425259515	970	1131
1425259528	1087	4120
1425259610	866	11333
1425259615	1010	4104
1425259681	1105	1881
1425259794	1160	73629
1425259905	1301	74014
1425260016	1170	76052
1425260126	1195	72573
1425260235	900	27560
1425260453	1490	5000
1425260816	1189	1959
1425260933	909	12151
1425260938	818	3329
1425261058	970	9625
1425261071	1015	12584
1425261100	983	27438
1425261152	1055	9482
1425261219	947	13954
1425261329	1119	4020
1425261439	1175	70986
1425261549	1084	72799
1425261659	1172	73486
1425261769	1130	73841
1425261880	1281	73787
1425261988	1268	73004
1425262098	1129	74205
1425262207	1078	73197
1425262317	1225	73507
1425262427	1109	73934
1425262537	1136	74222
1425262646	1145	74222
1425262756	1253	74202
1425262839	1149	47242
1425262914	773	935
1425263089	911	74465
1425263198	864	72837
1425263423	926	953
1425263533	1034	73992
1425263643	980	1009
1425263752	926	954
1425263863	987	4428
1425264193	984	2244
1425264301	896	931
1425264632	823	847
1425264857	951	37087
1425264965	989	1011
1425265063	1150	10237
1425265184	1002	74223
1425265295	849	871
1425265407	933	75438
1425265626	1086	4957
1425265905	1156	24488
1425266038	1010	41132
1425266174	867	897
1425266283	859	74162
1425266394	969	73869
1425266504	860	4447
1425266614	903	923
1425266836	907	73470
1425267057	1002	55449
1425267276	1012	1041
1425267498	950	987
1425267827	1027	14756
1425267935	884	4415
1425268045	828	874
1425268372	878	74220
1425268482	848	872
1425268812	846	22060
1425268920	1025	4767
1425268989	1066	1782
1425269085	1169	1984
1425269096	1030	10428
1425269181	928	1944
1425269325	928	6215
1425269401	1032	12707
1425269690	868	73790
1425269800	892	73707
1425269910	956	985
1425270022	1032	73895
1425270132	950	74264
1425270243	833	73400
1425270574	894	2074
1425270659	1185	1914
1425270776	1358	2166
1425271120	948	2175
1425271153	1261	2030
1425271218	920	29782
1425271448	881	74223
1425271558	956	2066
1425271667	851	893
1425271776	889	917
1425271841	1122	29062
1425271929	821	994
1425272112	1094	73841
1425272665	1279	4526
1425272777	802	829
1425272886	963	989
1425272997	896	921
1425273107	1045	4550
1425273322	989	4267
1425273542	1003	4673
1425273652	910	73685
1425273762	797	841
1425273873	913	935
1425273981	859	879
1425274093	915	74395
1425274425	850	877
1425274535	922	73812
1425274758	984	74608
1425274982	823	853
1425275092	866	888
1425275203	899	73800
1425275313	1019	74081
1425275532	908	70418
1425275643	963	71660
1425275925	1143	10055
1425276018	1213	2105
1425276032	942	1729
1425276415	857	883
1425276526	905	930
1425276635	974	73687
1425277399	992	76297
1425277510	914	74922
1425277840	920	73978
1425278059	885	908
1425278279	821	74060
1425278328	1057	6208
1425278607	900	4533
1425278715	923	4338
1425278824	1282	4417
1425278934	1103	73881
1425279590	923	4007
1425279913	784	9329
1425280343	878	4160
1425280996	1005	4450
1425281650	1084	72402
1425281760	901	73480
1425282087	1207	4506
1425282200	875	76310
1425282311	964	4288
1425282359	960	11288
1425282532	1012	73584
1425282641	871	73300
1425282791	1065	4716
1425282972	1143	6946
1425283299	939	4154
1425283736	1039	12086
1425283845	1040	72983
1425283953	943	72474
1425284064	821	74017
1425284174	995	73451
1425284285	981	4255
1425284394	932	72586
1425284506	918	945
1425284617	868	893
1425284838	959	985
1425284947	906	72877
1425285167	957	74270
1425285277	876	73706
1425285605	999	13271
1425286043	951	4151
1425286232	995	39902
1425286302	1254	2937
1425287144	946	2026
1425287183	1039	2328
1425287366	964	73524
1425287476	910	932
1425287585	987	72861
1425287631	1170	9691
1425288023	876	73798
1425288133	934	73134
1425288242	888	72911
1425288574	995	4328
1425289123	908	72578
1425289344	939	63036
1425289454	896	73814
1425289672	1102	21723
1425289782	1146	26338
1425290367	1845	3086
1425290486	1219	14305
1425290522	1120	3230
1425290534	795	1896
1425290660	1083	1906
1425290909	1212	2822
1425291030	1040	1819
1425291063	1072	1852
1425291154	1050	1999
1425291430	1027	1054
1425291537	894	72762
1425291647	1035	74092
1425291865	1017	4324
1425291973	1038	73165
1425292301	1019	72873
1425292411	897	922
1425292747	954	999
1425293027	1154	20297
1425293050	1050	19676
1425293063	1204	4693
1425293150	1230	2035
1425293219	1111	2231
1425293296	1045	1236
1425293408	935	74144
1425293628	936	73229
1425293738	1092	74704
1425293770	1427	2232
