1425250691	418	773
1425251682	396	5075
1425251788	400	774
1425252447	666	3330
1425252775	357	695
1425252883	350	696
1425252993	345	708
1425253214	352	851
1425253433	327	775
1425253763	337	675
1425253873	390	844
1425253982	341	834
1425254201	407	807
1425254312	314	662
1425254973	396	1401
1425255522	328	684
1425255631	400	2994
1425255961	363	3167
1425256070	423	933
1425256178	325	2427
1425256287	304	667
1425256621	310	631
1425256733	566	1209
1425256951	434	871
1425257062	320	671
1425257393	338	764
1425257501	340	671
1425257611	325	720
1425258052	322	720
1425258493	305	675
1425258717	363	2886
1425258947	441	8450
1425259160	351	726
1425259269	335	658
1425259488	377	746
1425259597	320	655
1425259709	334	730
1425260701	322	748
1425260920	292	645
1425261357	405	755
1425261466	304	656
1425263005	307	684
1425264001	410	712
1425264110	339	729
1425264219	337	728
1425264440	636	1356
1425264549	275	3037
1425264991	351	706
1425265543	325	679
1425265652	321	687
1425265869	338	746
1425266090	308	698
1425266530	342	703
1425266972	406	842
1425267853	308	677
1425267963	329	754
1425268071	341	737
1425268180	348	750
1425268946	295	665
1425269055	309	692
1425269275	359	737
1425271038	334	3268
1425271146	375	855
1425271255	401	799
1425271364	381	791
1425272027	324	687
1425272582	314	732
1425272803	328	690
1425273459	317	686
1425273569	292	666
1425275890	297	604
1425276113	352	1375
1425276221	377	870
1425276332	318	669
1425276878	295	710
1425276989	423	766
1425277098	392	723
1425277206	328	4055
1425277316	330	673
1425278415	343	711
1425278851	324	684
1425279178	400	798
1425279295	7078	9702
1425279399	525	918
1425279405	358	847
1425279508	328	748
1425279723	371	779
1425279831	364	743
1425279940	500	1758
1425280154	450	872
1425280262	335	743
1425280370	419	1420
1425280584	366	755
1425280692	349	718
1425280803	347	754
1425281133	359	809
1425281349	342	759
1425281458	355	751
1425281567	390	753
1425282004	350	787
1425282118	375	2839
1425283109	315	772
1425283325	335	754
1425283434	414	722
1425283654	338	711
1425283871	331	709
1425285632	332	2777
1425285743	374	767
1425285853	459	1670
1425286071	317	2921
1425286184	315	671
1425286295	327	766
1425286405	308	665
1425286516	349	678
1425286844	453	2928
1425287062	328	651
1425287830	316	2966
1425288599	511	849
1425288710	363	695
1425289371	308	693
1425289698	321	760
1425289809	319	6110
1425289918	323	713
1425290030	371	742
1425290358	312	698
1425290686	329	722
1425291013	330	688
1425291130	344	5991
1425291345	314	666
1425291781	333	856
1425291890	347	742
1425292772	299	646
1425292882	322	636
1425293213	322	2799
1425293324	324	705
