1425262908	520	5877
1425263422	600	72265
1425263642	511	72636
1425263751	533	71599
1425263972	692	4137
1425264300	477	25399
1425264631	578	3192
1425264744	517	3771
1425264964	617	3181
1425265294	530	73369
1425265733	793	3667
1425265842	813	3523
1425265936	456	14553
1425266173	469	73702
1425266613	470	73455
1425266724	611	73788
1425266945	643	3525
1425267166	568	72672
1425267275	551	72475
1425267497	496	72951
1425267716	581	71730
1425268044	408	3591
1425268153	415	3812
1425268261	501	71934
1425268481	470	23463
1425268592	548	13839
1425269100	440	2969
1425269172	490	3004
1425269206	489	3240
1425269287	372	447
1425269468	665	3528
1425269577	522	72709
1425269909	466	72647
1425270352	626	72329
1425270462	541	72969
1425270728	431	1050
1425271010	456	3211
1425271173	454	6134
1425271219	429	1133
1425271334	426	34683
1425271666	582	3566
1425271775	501	71825
1425271933	541	3078
1425271967	366	5124
1425271979	602	10838
1425272331	553	72407
1425272552	543	47411
1425272776	531	3577
1425272885	674	72469
1425272996	539	74223
1425273429	459	5660
1425273761	471	72891
1425273872	460	71090
1425273980	487	71370
1425274202	525	72660
1425274424	506	73265
1425274643	526	72504
1425274981	538	73080
1425275090	481	72352
1425275752	463	72977
1425276303	575	7344
1425276414	512	72754
1425276525	609	72829
1425276774	626	3538
1425276963	433	10583
1425277288	523	3593
1425277619	617	73403
1425277727	580	72475
1425277948	453	72572
1425278058	531	72815
1425278168	494	72820
1425278320	497	11761
1425278497	567	3380
1425279804	316	3448
1425280020	389	2579
1425280557	416	2793
1425280774	483	67174
1425280885	478	69814
1425281214	367	2806
1425281431	709	3516
1425281540	549	3373
1425281869	402	70431
1425282421	491	3686
1425282752	537	73347
1425283081	634	3365
1425283407	472	7897
1425283516	650	3309
1425284505	584	71110
1425284616	559	73318
1425284727	511	3828
1425284837	539	73699
1425285385	529	72107
1425285933	556	3163
1425286092	335	7631
1425286236	469	3057
1425286308	496	2881
1425286375	632	3302
1425287255	426	14662
1425287475	585	72980
1425287652	414	2915
1425288353	493	2081
1425288681	550	3232
1425288792	576	73388
1425288904	558	73317
1425289015	566	74181
1425289233	580	73408
1425289558	510	2734
1425290002	646	8000
1425290221	722	3540
1425290411	522	6410
1425290488	451	1271
1425290563	764	2274
1425290584	652	3050
1425290920	541	3323
1425291034	591	3439
1425291068	555	1327
1425291147	553	1277
1425291315	670	3919
1425291428	615	69614
1425292191	619	72709
1425292410	609	71822
1425292522	637	73903
1425292634	526	72794
1425292745	537	20062
1425293138	533	9802
1425293172	479	9050
1425293183	483	5401
1425293233	539	4594
1425293518	489	73315
1425293785	608	1561
1425293792	543	5234
1425293812	501	10519
