1425250685	1468	1634
1425250793	1207	1343
1425250902	1323	1462
1425251012	1199	1347
1425251121	1163	1163
1425251231	1166	1339
1425251340	1279	1279
1425251456	1241	1395
1425251782	1100	1100
1425251889	1026	1026
1425251999	1020	1165
1425252111	1184	1340
1425252222	1250	1400
1425252331	986	986
1425252441	1349	1349
1425252550	1186	1186
1425252659	1008	1008
1425252768	1159	1159
1425252986	1058	1207
1425253098	1255	1406
1425253317	1135	1264
1425253427	932	1090
1425253537	1062	1549
1425253975	981	981
1425254195	1038	1038
1425254305	997	1163
1425254415	1151	1314
1425254524	1231	1363
1425254635	1207	1343
1425254744	1040	1208
1425254857	1062	8363
1425254966	1182	1339
1425255078	1309	1461
1425255189	1239	1401
1425255298	1189	1357
1425255516	1000	1147
1425255625	1043	1179
1425256280	1322	1482
1425256389	1205	1365
1425256503	1042	1166
1425256614	1007	1145
1425256726	1242	6395
1425256837	1353	1487
1425257055	1317	1479
1425257165	1201	6252
1425257274	1090	1256
1425257495	1326	1502
1425257605	1250	1382
1425257715	926	5493
1425257825	1363	6460
1425258045	834	15166
1425258155	1011	5356
1425258265	1064	5992
1425258486	1282	9249
1425258601	1054	1207
1425258710	1320	1497
1425258822	997	17828
1425258933	1611	3550
1425259043	1225	18411
1425259153	1357	1508
1425259263	1392	1556
1425259373	983	1159
1425259482	1229	11424
1425259591	1134	1662
1425259703	1147	1292
1425259814	1350	1520
1425259924	1073	1230
1425260037	848	995
1425260147	1211	1357
1425260255	1077	1279
1425260363	1552	5927
1425260473	1023	1187
1425260584	1187	9305
1425260804	1010	1243
1425260913	1160	1306
1425261023	924	1072
1425261131	1070	1193
1425261240	1268	10788
1425261460	978	1161
1425261569	1096	1245
1425261679	1295	1458
1425261787	927	1072
1425261900	1193	1492
1425262007	1144	1283
1425262117	1182	1346
1425262228	1183	1352
1425262338	1222	1454
1425262447	1319	1462
1425262556	1199	1353
1425262666	943	1081
1425262776	1149	1317
1425262887	1383	6522
1425262998	1170	1407
1425263109	1013	1172
1425263219	1149	1290
1425263334	1366	1513
1425263442	1200	1347
1425263553	1013	1163
1425263663	1319	1580
1425263773	1187	1335
1425263994	1171	1316
1425264104	938	1077
1425264322	1072	1204
1425264653	1329	6911
1425264876	967	2270
1425264985	1121	1305
1425265205	1025	1221
1425265316	1578	1739
1425265537	972	1128
1425265645	1143	1287
1425265754	1008	1521
1425265863	1181	1335
1425266083	1217	1368
1425266193	989	1159
1425266304	1462	1694
1425266523	1492	1640
1425266634	913	1061
1425266746	1211	1367
1425267077	1131	1286
1425267187	914	1161
1425267297	1190	1334
1425267407	1465	1673
1425267519	1226	1390
1425267628	1014	1155
1425267738	1300	1449
1425267846	1109	1255
1425268065	1059	1751
1425268173	957	1126
1425268282	1238	1389
1425268393	1255	1397
1425268503	1154	1312
1425268614	1290	1449
1425268723	1032	1172
1425268831	750	869
1425269048	1065	1573
1425269159	1318	1447
1425269268	1159	1295
1425269489	1158	1306
1425269600	1188	1321
1425269710	1237	1400
1425269820	1319	1472
1425269932	1120	1278
1425270042	1059	1202
1425270152	1140	1282
1425270264	1145	1289
1425270372	1265	1414
1425270483	966	1103
1425270593	1084	1218
1425270812	1223	1363
1425271030	1423	1590
1425271140	878	1019
1425271359	1951	2100
1425271577	1230	2758
1425271687	1050	1188
1425271796	1310	1468
1425272021	2275	2501
1425272132	1207	1351
1425272243	1157	1343
1425272354	966	1106
1425272462	1129	6106
1425272796	877	1021
1425272906	1290	1442
1425273018	1290	1457
1425273234	911	1917
1425273343	912	1727
1425273563	1120	1265
