1425253203	1079	11699
1425253248	395	5456
1425253360	957	6249
1425253389	789	13967
1425253482	802	2781
1425253496	1024	1126
1425253639	535	535
1425258352	919	1702
1425258392	807	11227
1425258504	792	7291
1425258527	977	999
1425258764	820	27971
1425259078	918	17508
1425259119	906	17788
1425259230	427	448
1425259388	440	464
1425259397	421	436
1425260181	799	1610
1425261178	924	18675
1425261203	868	3951
1425261272	1037	1142
1425261332	930	2270
1425264114	437	457
1425264373	817	13807
1425264796	872	18063
1425264889	933	2095
1425264903	833	943
1425264949	795	6886
1425265045	336	3473
1425265517	838	12593
1425265557	1052	1158
1425265721	437	18778
1425265782	394	415
1425265879	395	760
1425266414	880	1860
1425267751	387	411
1425267776	803	6161
1425267844	487	512
1425267905	944	26313
1425267972	1092	2597
1425268040	361	384
1425268082	837	1464
1425268106	1099	1217
1425268612	471	590
1425268653	845	7763
1425268765	1066	3384
1425268964	850	16971
1425270598	376	1665
1425270603	875	4705
1425270868	972	1105
1425270960	965	1065
1425270974	777	4780
1425271117	458	1787
1425271468	495	1183
1425271500	424	441
1425271555	395	1086
1425271614	438	17200
1425273038	1030	3786
1425273078	344	361
1425273190	922	4303
1425273212	786	1472
1425273289	884	19493
1425273450	1752	1843
1425276102	550	5745
1425276143	388	409
1425276255	940	1047
1425276278	808	15303
1425277025	840	947
1425277132	831	854
1425277274	366	6488
1425277322	442	457
1425278366	897	17828
1425278408	387	11119
1425278520	466	486
1425278543	911	1009
1425278779	864	4312
1425279082	463	463
1425279170	1033	10281
1425279516	614	614
1425279541	1026	1026
1425279628	1037	1037
1425279675	863	863
1425279766	983	983
1425279879	954	954
1425279983	1044	1044
1425280058	459	459
1425280195	970	970
1425280479	1393	3392
1425280643	1062	1062
1425280966	1004	43810
1425283137	1343	18474
1425283160	352	367
1425283334	500	5712
1425283375	880	17182
1425283490	907	14511
1425283513	784	13602
1425284230	863	20318
1425284255	671	895
1425284676	836	23891
1425284701	397	412
1425285754	497	867
1425285822	528	1216
1425285884	979	1122
1425285978	982	1097
1425286803	1003	1173
1425286892	412	429
1425286917	814	5963
1425287141	687	3669
1425287198	1012	1125
1425287230	406	424
1425287725	535	567
1425287740	395	417
1425289582	506	524
1425289688	468	486
1425289734	455	476
1425289831	1000	1103
1425290647	875	970
1425290739	907	17244
1425290799	432	462
1425291675	529	553
1425291716	882	10163
