1425250679	1335	1515
1425250788	879	1017
1425250898	1085	1242
1425251008	1126	1276
1425251116	981	5173
1425251226	1130	1308
1425251336	1156	1156
1425251450	1150	1326
1425251560	1085	8602
1425251669	1327	5731
1425251778	1722	6243
1425251885	996	996
1425251995	931	1050
1425252106	1103	1256
1425252217	1039	1200
1425252327	1458	1458
1425252436	1337	1337
1425252546	1518	1518
1425252765	2024	3223
1425252982	937	1074
1425253093	1025	1185
1425253204	380	410
1425253230	944	13822
1425253283	659	33131
1425253289	847	3163
1425253312	993	1130
1425253364	460	480
1425253374	698	7479
1425253395	486	513
1425253456	905	11495
1425253477	694	722
1425253493	473	4178
1425253531	477	5029
1425253559	923	5243
1425253563	775	2770
1425253592	815	882
1425253656	1089	1755
1425253660	843	3098
1425253670	754	1333
1425253674	776	1789
1425253863	1263	8581
1425253972	1677	6139
1425254191	1874	1874
1425254301	908	1043
1425254410	1229	1398
1425254520	1022	1196
1425254630	957	1116
1425254739	1018	1185
1425254961	1000	10154
1425255072	1080	1243
1425255184	846	974
1425255294	1045	1182
1425255512	1224	1402
1425255621	1444	8965
1425255730	1119	11825
1425255841	1231	1378
1425256168	1043	1201
1425256275	1008	1177
1425256385	1122	1235
1425256497	845	997
1425256610	840	8548
1425256832	1002	6647
1425256941	973	1133
1425257050	812	953
1425257269	892	19545
1425257380	1051	1207
1425257490	1013	10182
1425257600	816	8943
1425258410	831	17555
1425258424	570	3760
1425258427	664	1371
1425258507	689	2392
1425258536	502	524
1425258542	551	4868
1425258596	1948	10242
1425258638	692	12081
1425258660	841	3889
1425258705	839	8206
1425258734	773	858
1425258766	567	581
1425258928	1031	1189
1425259023	581	1243
1425259099	719	12130
1425259133	394	1082
1425259169	677	4583
1425259229	1004	25647
1425259257	854	897
1425259368	869	1026
1425259393	618	634
1425259445	434	3719
1425259449	649	2381
1425259470	1199	2270
1425259586	976	6212
1425259698	1140	1276
1425259808	1040	1208
1425259919	970	1107
1425260032	1068	1241
1425260142	1232	1375
1425260174	469	496
1425260184	535	553
1425260251	978	994
1425260689	1019	19329
1425260799	1117	1290
1425260909	819	964
1425261018	886	1052
1425261126	1056	8221
1425261184	395	421
1425261224	614	633
1425261252	750	771
1425261302	433	458
1425261317	698	13013
1425261343	466	496
1425261455	683	718
1425261565	1030	1188
1425261674	1102	1284
1425261783	944	1081
1425261895	1091	1271
1425262003	1078	1223
1425262112	928	1066
1425262223	1237	1387
1425262333	1058	1193
1425262442	1113	1274
1425262552	948	1095
1425262662	1296	1463
1425262771	1059	1231
1425262993	882	1042
1425263104	1000	1133
1425263214	1064	1176
1425263329	1015	1226
1425263438	1090	1256
1425263549	867	1006
1425263659	1115	1278
1425263768	1038	1187
1425263961	857	1499
1425263980	755	898
1425263988	897	1027
1425264009	792	6190
1425264019	942	2897
1425264037	712	5040
1425264099	835	972
1425264154	522	5354
1425264160	897	3791
1425264170	748	7928
1425264208	767	785
1425264246	934	17859
1425264342	889	992
1425264375	388	405
1425264761	1264	1429
1425264872	648	5727
1425264892	511	526
1425264918	449	481
1425264960	390	11218
1425264980	986	1040
1425265027	989	1110
1425265200	1143	1269
1425265310	1128	1287
1425265414	508	1281
1425265453	1005	8880
1425265463	619	8958
1425265574	473	7552
1425265665	779	1066
1425265749	604	650
1425265775	912	1064
1425265780	625	4363
1425265797	719	14753
1425265802	506	3414
1425265858	1061	5772
1425265965	632	1800
1425266078	894	1033
1425266189	868	1022
1425266299	1062	1206
1425266407	502	528
1425266417	442	467
1425266518	1264	1422
1425266630	1068	1231
1425266741	1097	1253
1425266961	1141	5786
1425267072	1227	1436
1425267182	1080	1216
1425267292	960	1094
1425267402	1106	1266
1425267514	1002	1127
1425267624	1014	1310
1425267733	1124	1410
1425267758	865	986
1425267786	356	373
1425267801	808	7562
1425267841	710	5198
1425267924	432	7502
1425267962	923	7521
1425267983	509	6806
1425268059	492	511
1425268086	684	3566
1425268134	465	494
1425268139	753	3572
1425268277	981	1144
1425268389	1158	1305
1425268498	1080	1236
1425268610	1747	1919
1425268635	824	15266
1425268671	461	13305
1425268694	692	5366
1425268788	453	465
1425268827	898	944
1425268862	990	12968
1425268868	624	4769
1425268897	988	1283
1425269043	591	7390
1425269154	1281	1419
1425269263	1038	1189
1425269375	1390	9840
1425269484	1110	1246
1425269595	1068	1227
1425269705	946	1087
1425269815	1063	1227
1425269926	873	1048
1425270038	1102	1256
1425270148	1117	1280
1425270259	1012	1174
1425270368	967	1140
1425270478	834	990
1425270566	477	500
1425270607	561	573
1425270626	561	7507
1425270637	606	6086
1425270647	708	8653
1425270808	1022	1180
1425270874	385	404
1425270903	664	11372
1425270914	985	1161
1425270918	1381	1561
1425270961	431	441
1425270984	454	474
1425271025	613	4987
1425271041	904	1027
1425271052	665	3461
1425271069	576	15549
1425271244	1091	5668
1425271353	1045	1197
1425271463	1280	1433
1425271487	839	8434
1425271528	398	11641
1425271549	697	4726
1425271682	754	771
1425271791	1143	1274
1425271903	1078	1248
1425272015	1025	1185
1425272127	1151	1313
1425272237	889	1046
1425272350	1136	1264
1425272792	920	1063
1425272901	1021	1172
1425273013	1023	1194
1425273060	666	13518
1425273152	829	15574
1425273205	470	494
1425273229	480	501
1425273256	966	6342
1425273268	542	563
1425273338	542	587
1425273367	1037	18612
1425273370	803	2214
1425273410	1041	1261
1425273418	723	6752
1425273445	1065	1380
1425273558	1137	1282
1425273667	1050	1195
1425273777	844	991
1425273888	1046	1186
1425273997	1011	1173
1425274107	1039	1219
1425274218	1060	1237
1425274329	854	1009
1425274441	1073	1234
1425274550	1027	1189
1425274660	1131	1272
1425274772	1187	1350
1425274887	951	1115
1425274999	1647	1797
1425275107	1054	1213
1425275217	1128	1280
1425275328	1036	1195
1425275436	855	1005
1425275548	1217	1432
1425275659	1046	1174
1425275767	1066	1205
1425276125	834	6660
1425276161	627	8990
1425276179	710	14599
1425276184	772	3261
1425276261	499	516
1425276319	573	606
1425276430	1122	1257
1425276541	840	988
1425276650	1122	1243
1425276867	854	3376
1425276980	2036	2204
1425277031	461	481
1425277106	985	4294
1425277118	730	10886
1425277137	433	448
1425277148	691	9160
1425277157	717	7522
1425277183	598	9936
1425277194	928	5676
1425277227	1114	18087
1425277256	513	536
1425277276	847	2059
1425277413	1028	1208
1425277524	852	1003
1425277635	1014	1163
1425277744	1090	1288
1425277855	1105	1255
1425277964	1224	1377
1425278073	921	1074
