1425250686	737	864
1425250795	1071	1098
1425250904	684	711
1425251014	728	751
1425251122	651	651
1425251232	674	706
1425251342	588	588
1425251457	613	636
1425251566	503	2783
1425251675	724	2656
1425251784	657	657
1425251891	649	649
1425252001	606	629
1425252112	633	653
1425252223	598	621
1425252333	594	594
1425252442	692	692
1425252551	645	645
1425252661	668	668
1425252770	741	741
1425252988	572	694
1425253099	528	553
1425253203	485	485
1425253319	586	725
1425253347	554	24025
1425253428	522	647
1425253460	397	2702
1425253539	587	716
1425253612	541	631
1425253650	537	2858
1425253759	654	12658
1425253869	604	3386
1425253977	683	683
1425254197	700	700
1425254307	621	767
1425254416	580	602
1425254526	603	626
1425254636	574	603
1425254746	489	524
1425254858	591	725
1425254968	606	754
1425255079	590	612
1425255190	611	632
1425255300	574	594
1425255518	576	701
1425255626	479	616
1425255848	489	4669
1425255956	538	7680
1425256067	1174	8245
1425256173	503	2725
1425256282	581	722
1425256391	577	592
1425256504	596	620
1425256616	650	794
1425256727	626	764
1425256947	587	3583
1425257057	672	816
1425257167	397	514
1425257275	554	571
1425257387	501	2973
1425257496	461	580
1425257606	579	723
1425257717	432	465
1425257826	457	593
1425258047	576	600
1425258157	512	545
1425258267	454	591
1425258356	558	4100
1425258440	633	893
1425258603	445	585
1425258711	516	639
1425258824	693	823
1425258934	444	568
1425259022	548	11338
1425259083	542	653
1425259155	478	617
1425259194	468	3268
1425259264	623	836
1425259374	507	528
1425259593	556	691
1425259704	545	664
1425259816	584	604
1425259925	621	647
1425260038	500	526
1425260149	602	633
1425260173	522	9957
1425260257	452	584
1425260364	608	625
1425260474	510	541
1425260586	580	715
1425260806	832	942
1425260915	589	731
1425261025	671	803
1425261133	539	682
1425261181	439	556
1425261263	447	9445
1425261351	506	2898
1425261462	487	627
1425261571	586	607
1425261680	607	629
1425261789	492	507
1425261901	529	556
1425262009	595	619
1425262118	631	654
1425262230	504	521
1425262340	606	623
1425262449	550	575
1425262558	596	620
1425262667	502	523
1425262777	647	664
1425262889	547	581
1425263000	615	743
1425263111	482	501
1425263221	584	611
1425263336	716	736
1425263443	553	587
1425263555	507	528
1425263665	531	559
1425263775	511	549
1425263885	916	19655
1425263966	588	2545
1425264049	515	625
1425264101	498	608
1425264134	536	9101
1425264324	573	706
1425264434	583	7710
1425264544	582	3017
1425264767	753	3296
1425264799	397	418
1425264901	746	6983
1425264986	687	811
1425265017	530	623
1425265096	578	3345
1425265206	551	580
1425265317	614	636
1425265409	478	598
1425265493	583	674
1425265605	467	4476
1425265683	583	689
1425265852	956	2512
1425265972	668	3146
1425266084	706	859
1425266195	478	504
1425266305	548	570
1425266406	468	3128
1425266525	535	675
1425266636	472	492
1425266747	616	641
1425266858	541	12892
1425266967	538	3138
1425267078	580	707
1425267188	456	478
1425267298	562	593
1425267408	536	558
1425267521	584	611
1425267630	418	439
1425267740	608	627
1425267762	447	554
1425267951	625	733
1425268001	567	11115
1425268092	505	607
1425268175	551	685
1425268284	528	552
1425268395	596	619
1425268504	495	522
1425268616	585	727
1425268701	620	1664
1425268752	559	13276
1425268834	563	828
1425268933	543	1758
1425269161	573	595
1425269381	473	2719
1425269491	608	763
1425269601	503	539
1425269711	560	578
1425269822	539	565
1425269933	550	570
1425270043	475	496
1425270154	582	608
1425270265	544	576
1425270374	582	609
1425270484	518	536
1425270564	387	64785
1425270814	554	680
1425270871	480	587
1425270952	447	16619
1425271031	577	701
1425271090	611	11525
1425271139	478	585
1425271251	697	3314
1425271360	985	1436
1425271469	463	495
1425271492	462	556
1425271689	459	595
1425271798	547	577
1425271909	562	2749
1425272022	717	858
1425272134	613	642
1425272244	578	709
1425272355	590	623
1425272464	538	559
1425272577	576	8180
1425272687	678	11599
1425272798	655	809
1425272908	523	547
1425273019	674	700
1425273043	807	929
1425273154	516	1186
1425273236	578	729
1425273403	554	6798
1425273485	579	696
